s;F;;s;F;;s;F;;s;F
12,41361326;44,43624878;;12,60092982;39,82213211;;12,45962989;46,19067001;;12,63959554;37,81258774
12,42361539;44,09249878;;12,61093959;39,5125618;;12,47062385;45,81322861;;12,65057424;37,48739243
12,43362516;43,75436401;;12,62094172;39,2078743;;12,48064124;45,47118759;;12,66156057;37,16036606
12,44461912;43,38864136;;12,63193568;38,88194656;;12,49065864;45,13158798;;12,6725469;36,84078598
12,45462125;43,06027222;;12,64292201;38,5627327;;12,50066078;44,79735947;;12,68354085;36,51986313
12,46560758;42,6947937;;12,65390071;38,24962234;;12,51165473;44,42943954;;12,69354299;36,22872543
12,47561735;42,3600769;;12,66489467;37,93419266;;12,52165687;44,09850693;;12,70354513;35,94588852
12,48562711;42,0385437;;12,67588099;37,61034012;;12,53265083;43,74230576;;12,71354726;35,64840317
12,49662107;41,68527222;;12,68588313;37,31505203;;12,54363715;43,39318466;;12,72355703;35,35811996
12,50761503;41,33370972;;12,69588527;37,0228157;;12,55463111;43,04137802;;12,73357442;35,0668602
12,51761716;41,0138855;;12,70589503;36,72752762;;12,56464088;42,72082138;;12,74358419;34,77938461
12,52860349;40,66818237;;12,71589717;36,43602371;;12,57464301;42,41039658;;12,75457815;34,46456528
12,53958982;40,31820679;;12,72591456;36,14915848;;12,58464515;42,10058212;;12,76458028;34,1873436
12,54959195;40,00619507;;12,7359167;35,86168289;;12,59466255;41,78918076;;12,77557424;33,88949203
12,55960172;39,69674683;;12,74591884;35,57371902;;12,60467994;41,48058701;;12,7865682;33,59579086
12,56961149;39,39645386;;12,75690516;35,26024246;;12,61469734;41,18285751;;12,79756478;33,29358673
12,57962125;39,09591675;;12,76789912;34,94505692;;12,62569129;40,84753036;;12,80756691;33,03296661
12,58964628;38,79733276;;12,77887782;34,63524246;;12,63668525;40,51354599;;12,81756905;32,77442169
12,59966367;38,50534058;;12,78987178;34,32530594;;12,64767158;40,18554306;;12,82757882;32,51636505
12,60968107;38,21640015;;12,80086574;34,02293777;;12,65865028;39,85815048;;12,83758095;32,25452423
12,6196832;37,93392944;;12,81088313;33,75426102;;12,66963661;39,52465439;;12,84759072;31,99878693
12,63067716;37,62130737;;12,8208929;33,48826981;;12,68063056;39,20275497;;12,85760048;31,73401642
12,64166349;37,30880737;;12,83091029;33,21483231;;12,69064033;38,9066124;;12,86760262;31,47583771
12,65263456;36,99850464;;12,84092006;32,95848465;;12,70064246;38,63158798;;12,87859658;31,19263458
12,66362089;36,68710327;;12,85092982;32,69774246;;12,7106446;38,34887314;;12,8895829;30,91028595
12,67460721;36,37289429;;12,86093959;32,43858719;;12,720662;38,07409286;;12,90056923;30,63599396
12,68460935;36,08822632;;12,87094172;32,18211746;;12,73066413;37,79552841;;12,91156319;30,36414337
12,69461149;35,80990601;;12,88193568;31,89732552;;12,7406739;37,52013779;;12,92156533;30,09607697
12,70462244;35,53415298;;12,89292201;31,6087513;;12,75067603;37,2359581;;12,93157509;29,84656525
12,71462458;35,25705338;;12,90390834;31,32274055;;12,76166236;36,9300499;;12,94159249;29,6062088
12,72464197;34,97836685;;12,91489467;31,0453968;;12,77265632;36,62597275;;12,95161751;29,35681915
12,73464411;34,70370865;;12,92588862;30,7682972;;12,78364265;36,32726669;;12,96161965;29,10718536
12,74465388;34,42648697;;12,93589839;30,52012825;;12,79463661;36,03637314;;12,97260598;28,8451004
12,7556402;34,12729263;;12,94591578;30,27879524;;12,80463874;35,76012802;;12,98260811;28,6016922
12,76662653;33,83420181;;12,95592555;30,03831673;;12,81464851;35,49560165;;12,99359444;28,33423615
12,77762049;33,54452896;;12,96592769;29,78795052;;12,82465827;35,22802353;;13,00457314;28,06885529
12,78860682;33,25973892;;12,97692164;29,51695442;;12,83466804;34,97021103;;13,0155671;27,80506134
12,79860895;33,00229263;;12,98692378;29,27415657;;12,84467017;34,70824814;;13,02556923;27,57263947
12,80861872;32,74325943;;12,99790606;29,00434303;;12,85468757;34,45031357;;13,03557137;27,33875275
12,81862086;32,4777565;;13,00890001;28,73725319;;12,86469734;34,18774033;;13,04557351;27,11145782
12,82863062;32,22372818;;13,01890978;28,51093483;;12,87569129;33,90844345;;13,0555909;26,88233185
12,83864039;31,96713638;;13,02990374;28,26032448;;12,88668096;33,62299728;;13,0656083;26,65821075
12,84865778;31,71176529;;13,03990587;28,03339577;;12,89766729;33,34150314;;13,07562569;26,44141388
12,85866755;31,45993423;;13,04991564;27,80829811;;12,90866124;33,07465744;;13,08563546;26,21973419
12,86866968;31,20810318;;13,0599254;27,5801487;;12,9196552;32,81379318;;13,09662941;25,97754669
12,87966364;30,92831802;;13,0699428;27,34797096;;12,92965734;32,57136154;;13,10761574;25,73865509
12,89064997;30,64828873;;13,07996019;27,11664772;;12,9396671;32,32978439;;13,11860207;25,49512482
12,9016363;30,37118912;;13,08996233;26,88532448;;12,9496845;32,09931564;;13,12958077;25,24817657
12,91263026;30,10544205;;13,10095629;26,6294651;;12,95969426;31,85847092;;13,1405671;25,00977325
12,92362421;29,84640884;;13,11194262;26,38117409;;12,97068059;31,58613205;;13,15058449;24,80115509
12,93362635;29,60165787;;13,12292131;26,12690163;;12,98068273;31,35383224;;13,16058663;24,58948517
12,94364375;29,36337662;;13,13390764;25,87311745;;12,99167669;31,0990715;;13,17059639;24,3862381
12,95366114;29,12582779;;13,14391741;25,65131569;;13,00266301;30,84760666;;13,18061379;24,18006134
12,96366328;28,88412857;;13,15392717;25,42743874;;13,0136646;30,59992599;;13,19063118;23,98133087
12,9746496;28,61545181;;13,16393694;25,21491432;;13,02366674;30,37263107;;13,20063332;23,76929474
12,98465174;28,3827858;;13,1739467;25,00336647;;13,03366887;30,1336174;;13,21063546;23,5605545
12,9956457;28,13583755;;13,18395647;24,7980442;;13,04367101;29,90156174;;13,22162178;23,32508087
13,00663203;27,88718033;;13,19395861;24,58075905;;13,05368078;29,67206955;;13,23261574;23,08924103
13,01663416;27,66012955;;13,20495256;24,35041237;;13,06369054;29,4428215;;13,24359444;22,85791779
13,02762812;27,4119606;;13,21594652;24,11481667;;13,07370794;29,21601486;;13,25359658;22,64771271
13,03763026;27,18368912;;13,22694048;23,87568092;;13,0837177;28,99921799;;13,26360634;22,4466629
13,04763239;26,95322037;;13,23792681;23,63654518;;13,09471166;28,75642014;;13,27362374;22,23963165
13,05764216;26,72970963;;13,24891314;23,40839577;;13,10570562;28,51923752;;13,28364113;22,03528595
13,06765955;26,50766373;;13,2589229;23,19623756;;13,11669957;28,28742599;;13,2936509;21,83301544
13,07767695;26,29269791;;13,2689403;22,98298073;;13,12767827;28,05830002;;13,30465487;21,61179352
13,08768671;26,07675552;;13,27895769;22,78058815;;13,13867223;27,82123947;;13,31564883;21,38999176
13,09768885;25,85947037;;13,28897509;22,59101295;;13,14868963;27,6114006;;13,32664278;21,18076324
13,10868281;25,63046646;;13,29897722;22,38764381;;13,15869939;27,38947678;;13,33762148;20,97605133
13,11966914;25,40060806;;13,30898699;22,19257545;;13,16870153;27,17499924;;13,34861544;20,77146149
13,13065546;25,17111588;;13,31998095;21,97553444;;13,17870366;26,96870041;;13,3596094;20,5699234
13,14164942;24,93710709;;13,33096727;21,7520237;;13,18871343;26,76411057;;13,37060336;20,37693024
13,15165919;24,73617935;;13,3419536;21,54767799;;13,19970739;26,53754807;;13,38160494;20,17343903
13,16166132;24,52560806;;13,35294756;21,33942604;;13,21069372;26,31794357;;13,39161471;19,98435211
13,17166346;24,3227272;;13,36394152;21,11982155;;13,22168004;26,09601974;;13,40161684;19,79416656
13,1816656;24,12131119;;13,37492784;20,91364479;;13,232674;25,86738205;;13,41162661;19,6135025
13,19167536;23,92526627;;13,38492998;20,71906471;;13,24366033;25,63850021;;13,42262057;19,41098785
13,20266527;23,70778275;;13,39493975;20,51923561;;13,25465429;25,41852951;;13,4326227;19,2294693
13,21365159;23,48219681;;13,40494951;20,32551003;;13,26467168;25,21589279;;13,44262484;19,05014801
13,22464555;23,26137161;;13,41495165;20,1471653;;13,27469671;25,01691818;;13,4536188;18,86118317
13,23563951;23,03297806;;13,42495378;19,94941139;;13,28472173;24,82819748;;13,46460513;18,66147614
13,24662584;22,80800247;;13,43495592;19,757761;;13,2947315;24,63422775;;13,47559908;18,45835114
13,2566356;22,61183548;;13,44495806;19,56879616;;13,30474889;24,43574142;;13,48659304;18,26206207
13,266653;22,4226265;;13,45595201;19,36530495;;13,31475103;24,2429924;;13,497587;18,06784821
13,27667039;22,22938919;;13,46693834;19,15998268;;13,32574498;24,03767014;;13,50858096;17,86985016
13,28668779;22,04372025;;13,4779323;18,95453835;;13,33672368;23,81940842;;13,51859072;17,69528961
13,29668992;21,85402298;;13,48892173;18,75111389;;13,34771001;23,61164474;;13,52860049;17,53220367
13,30669969;21,65785599;;13,49991569;18,5504303;;13,35869634;23,41169357;;13,53861025;17,37241364
13,31670183;21,46339798;;13,51090964;18,3497467;;13,36968267;23,19721603;;13,54861239;17,20865631
13,32670396;21,27760696;;13,52091953;18,17164612;;13,3806833;22,99140549;;13,55861452;17,05405426
13,33769792;21,0669136;;13,53093692;17,9990387;;13,39068544;22,80512619;;13,56861666;16,8902359
13,34869188;20,86061478;;13,54094669;17,82740784;;13,4006952;22,61518478;;13,57960299;16,70639801
13,35869401;20,68300247;;13,55094882;17,65113831;;13,41070497;22,4148674;;13,59059695;16,52097321
13,36968034;20,48048782;;13,56095096;17,47010803;;13,4207071;22,22199631;;13,60059908;16,35569
13,3806743;20,27174759;;13,5709531;17,29774475;;13,43070924;22,03620529;;13,61060122;16,18772125
13,39067644;20,09340286;;13,58193943;17,10377502;;13,44071138;21,84846115;;13,62060336;16,02152252
13,40067857;19,91225052;;13,59293338;16,90736389;;13,45170533;21,64985275;;13,63060549;15,8606348
13,41068834;19,72755814;;13,60393497;16,72322083;;13,46269166;21,46210861;;13,64060763;15,69266605
13,42168229;19,53212357;;13,61393711;16,5629425;;13,47368562;21,26716232;;13,65061739;15,53366947
13,43168443;19,35963821;;13,62393924;16,39222717;;13,48467195;21,07600021;;13,66062716;15,37668705
13,44168657;19,18568802;;13,6349332;16,21229553;;13,49566591;20,87714767;;13,6706293;15,22239017
13,4526729;18,99574661;;13,64494297;16,0528717;;13,50665986;20,69129562;;13,68063906;15,05771732
13,46365922;18,8021431;;13,65495273;15,89057827;;13,51666963;20,51307297;;13,69163302;14,88950443
13,47466081;18,60817337;;13,66495487;15,72675991;;13,52667939;20,33973312;;13,70262698;14,7175684
13,48564714;18,41975784;;13,67496463;15,56263638;;13,53669679;20,1638298;;13,7136133;14,54001713
13,49564927;18,24422073;;13,68496677;15,40186977;;13,54670656;19,99573898;;13,72361544;14,38340092
13,50664323;18,05794144;;13,69496891;15,24561977;;13,55670869;19,81959152;;13,73362521;14,23716068
13,516653;17,89851761;;13,70595523;15,07099819;;13,56770265;19,63331223;;13,74363497;14,09452152
13,52665513;17,730793;;13,71694919;14,88752651;;13,57868898;19,44276047;;13,75363711;13,94437504
13,5366649;17,56282425;;13,72695133;14,73481655;;13,58968293;19,25794601;;13,76363924;13,79612064
13,54667467;17,40272903;;13,73696109;14,57575893;;13,60067689;19,08301926;;13,77364138;13,6495142
13,5566768;17,23714066;;13,74697086;14,41023159;;13,61068666;18,9247551;;13,78463534;13,48587894
13,56667894;17,06953812;;13,75698062;14,25453091;;13,62068879;18,75764084;;13,79463747;13,34037113
13,5776729;16,89461136;;13,76698276;14,10560513;;13,63069856;18,60303879;;13,80563179;13,18841362
13,58865922;16,71095657;;13,77796909;13,92561245;;13,64169252;18,42798996;;13,81564155;13,05010796
13,59965318;16,53310013;;13,78797122;13,77375698;;13,65170991;18,2653923;;13,82564369;12,91540337
13,60966295;16,37428665;;13,79895755;13,60890102;;13,66171968;18,10663986;;13,83663765;12,76012993
13,61966508;16,21681595;;13,80895969;13,45271206;;13,67271364;17,93476486;;13,84763161;12,60131645
13,62967485;16,06184769;;13,81896183;13,29914761;;13,6827234;17,77021408;;13,85763374;12,45196342
13,63967698;15,90529251;;13,82896396;13,15022182;;13,69272554;17,60725021;;13,8686277;12,30096245
13,64968663;15,7519722;;13,83995792;12,9809103;;13,70371949;17,43153;;13,87961403;12,15673637
13,65968877;15,59761429;;13,84996006;12,83717251;;13,71470582;17,25416183;;13,88961616;12,02551079
13,6696909;15,4450264;;13,85996219;12,69258022;;13,72569978;17,08021164;;13,8996183;11,89312553
13,67969304;15,29146194;;13,87095615;12,53199673;;13,73570955;16,93458176;;13,90962044;11,76391411
13,68969518;15,14766312;;13,88195011;12,37654018;;13,74571168;16,77772141;;13,91962257;11,62652397
13,70068913;14,97572708;;13,89195224;12,2298727;;13,75571382;16,62549973;;13,92963234;11,48888969
13,71167653;14,80636883;;13,9029462;12,06532192;;13,76571595;16,47352219;;13,9396421;11,34820366
13,72267049;14,64194012;;13,91294834;11,92085171;;13,77670991;16,29590988;;13,94965187;11,21124077
13,73268026;14,48813152;;13,9229581;11,78163052;;13,78671968;16,14240646;;13,96064583;11,06054497
13,74268239;14,33475018;;13,93296787;11,63563442;;13,79770601;15,97779465;;13,97163978;10,91692924
13,75269216;14,19082928;;13,94298526;11,49952602;;13,80770814;15,82618332;;13,98262611;10,77026176
13,7626943;14,04220867;;13,9529874;11,36756802;;13,81771791;15,68128586;;13,99361244;10,63360405
13,77269643;13,89462566;;13,96398136;11,20936489;;13,82772004;15,54487228;;14,00459877;10,48956108
13,78369039;13,73581219;;13,97497531;11,05366421;;13,83772218;15,40589523;;14,01559273;10,3496685
13,79369253;13,59231853;;13,98596164;10,916152;;13,84871614;15,24305344;;14,02560249;10,21844292
13,80468648;13,43515301;;13,99694618;10,77610207;;13,8597101;15,08924484;;14,03560463;10,09258842
13,81469625;13,29550457;;14,00793251;10,62314796;;13,87070405;14,93842697;;14,04561439;9,963499069
13,82469838;13,15640545;;14,0189341;10,47879982;;13,88170004;14,78028774;;14,05562416;9,832883835
13,83568471;13,00632;;14,02893623;10,35178566;;13,89269399;14,62354946;;14,06563393;9,698545456
13,84667867;12,84970379;;14,03893837;10,21708107;;13,90368795;14,46772671;;14,07563606;9,576536179
13,85668081;12,70334148;;14,04894814;10,08078957;;13,91369009;14,3312521;;14,08663002;9,435300827
13,86767476;12,54422283;;14,0589579;9,954324722;;13,92369985;14,18623257;;14,09761635;9,294858932
13,87866109;12,38907146;;14,06896767;9,82053566;;13,93370962;14,04621792;;14,1086103;9,163450241
13,88866323;12,2462492;;14,0789698;9,701150894;;13,94372701;13,90974331;;14,11959663;9,032957077
13,89866536;12,10794353;;14,08995613;9,560709;;13,95373678;13,7722311;;14,12959877;8,923032761
13,90867513;11,97952557;;14,10095009;9,424173355;;13,96473074;13,61762905;;14,13960091;8,810606003
13,9186849;11,83261395;;14,11193642;9,285684586;;13,97473287;13,47999477;;14,14961067;8,693662643
13,92869466;11,69748211;;14,12293037;9,151346207;;13,9857192;13,3302145;;14,15962044;8,583738327
13,93870443;11,56021404;;14,13293251;9,018045425;;13,99670553;13,18293667;;14,16962257;8,468748093
13,94871419;11,42563152;;14,14294228;8,898599625;;14,00769186;13,04035854;;14,17962471;8,348630905
13,95970815;11,27408123;;14,15294441;8,779520035;;14,01868582;12,89173794;;14,1896421;8,22936821
13,97070211;11,13107586;;14,16295418;8,669473648;;14,02869558;12,77162075;;14,19964424;8,117795944
13,98168844;10,97726727;;14,17295631;8,554849625;;14,03870535;12,64198208;;14,20964638;8,000242233
13,99267476;10,83346844;;14,18296608;8,434488297;;14,04870748;12,51710415;;14,21964851;7,88372612
14,00365346;10,6927824;;14,19297585;8,314310074;;14,05871725;12,3904562;;14,23064247;7,751279831
14,01464742;10,55459881;;14,20297798;8,19742775;;14,06871939;12,27046108;;14,24163643;7,625974655
14,02465719;10,43423748;;14,21298012;8,074625015;;14,07971334;12,12342739;;14,25263039;7,499082565
14,03466695;10,31228924;;14,22397408;7,945108414;;14,09069967;11,97920132;;14,26263252;7,385313034
14,04466909;10,18448162;;14,23496803;7,821023941;;14,10070181;11,85237026;;14,27264229;7,270994186
14,05467885;10,05203533;;14,24596199;7,68985939;;14,11169576;11,71186733;;14,28265205;7,163022995
14,06468862;9,927401543;;14,25696358;7,565713882;;14,12268972;11,57429409;;14,29266182;7,052122116
14,07469076;9,794344902;;14,26696571;7,447977066;;14,13269186;11,45240688;;14,30365959;6,928308487
14,08469289;9,675204277;;14,27698311;7,328897476;;14,14269399;11,32459927;;14,31465355;6,800806046
14,09567922;9,540011406;;14,28699287;7,222085953;;14,15270376;11,20338345;;14,32465568;6,688989639
14,10667318;9,414523125;;14,29699501;7,112405777;;14,1627059;11,0814352;;14,33564964;6,571191788
14,11765951;9,290072441;;14,30798897;6,98472023;;14,17270803;10,96046352;;14,34565178;6,460962296
14,12865346;9,158419609;;14,31898293;6,860452652;;14,1827178;10,83589077;;14,35565391;6,360742569
14,1386556;9,034823418;;14,32997688;6,735635757;;14,19272756;10,71467495;;14,36664787;6,256555557
14,14866536;8,917819023;;14,34097084;6,603372574;;14,20372915;10,57337856;;14,37665001;6,152917862
14,15867513;8,800692558;;14,35098061;6,4903965;;14,21472311;10,43476772;;14,38765159;6,04268837
14,16867727;8,681979179;;14,36197456;6,363565445;;14,22571707;10,29926968;;14,39765373;5,940881729
14,17868703;8,561434746;;14,3719767;6,255899429;;14,2357192;10,18220425;;14,40765587;5,836450577
14,1886968;8,446688652;;14,38297066;6,133340836;;14,24671316;10,05372524;;14,417658;5,733850479
14,19870656;8,321810722;;14,39297279;6,019693375;;14,25771475;9,925002098;;14,42766014;5,632593155
14,20970553;8,185148239;;14,40297493;5,919778824;;14,26771688;9,812697411;;14,4386541;5,519311905
14,21970766;8,06429863;;14,4129847;5,818460464;;14,27772665;9,699538231;;14,44964805;5,412622452
14,23069399;7,941007614;;14,42298683;5,714334488;;14,28773641;9,591139793;;14,4605085;5,301782608
14,24168795;7,824857712;;14,43298897;5,615945816;;14,29773855;9,484267235;;14,46241203;5,284265518
14,25268191;7,708036423;;14,4439753;5,502664566;;14,30774069;9,365736961;;14,46335426;5,275415421
14,26268404;7,598783493;;14,45496925;5,391031265;;14,31873464;9,239394188;;14,46611992;5,253015518
14,27269381;7,490812302;;14,46475014;5,299631119;;14,3297286;9,11512661;;14,50387016;5,089795589
14,2827112;7,384000778;;14,46569618;5,290903091;;14,34071493;8,990553856;;14,50402466;5,091001034
14,29271334;7,273771286;;14,46849998;5,265146255;;14,35170889;8,869582176;;;
14,30271548;7,165922165;;14,50538489;5,09816885;;14,36270284;8,755263329;;;
14,31371706;7,051115036;;14,50555178;5,099992275;;14,37271261;8,656813622;;;
14,3237192;6,940763474;;;;;14,38271916;8,54864502;;;
14,33470553;6,811124802;;;;;14,39272892;8,441772461;;;
14,34570711;6,688932419;;;;;14,40273869;8,339172363;;;
14,35670107;6,57034111;;;;;14,41274845;8,237121582;;;
14,36670321;6,46475029;;;;;14,42275059;8,127746582;;;
14,37769717;6,356840134;;;;;14,43275273;8,025634766;;;
14,3876993;6,262662888;;;;;14,44374668;7,907653332;;;
14,39770907;6,159330368;;;;;14,45374882;7,801696301;;;
14,40771883;6,061429977;;;;;14,46473515;7,684508801;;;
14,41772097;5,964933395;;;;;14,47474491;7,585448742;;;
14,42871493;5,853727341;;;;;14,48475468;7,491149426;;;
14,43970888;5,743680954;;;;;14,49475682;7,39508009;;;
14,45070284;5,636991501;;;;;14,50475895;7,299865246;;;
14,4616968;5,530118942;;;;;14,51476109;7,205688;;;
14,47269076;5,420316696;;;;;14,52575505;7,093078136;;;
14,48367709;5,318937302;;;;;14,53673374;6,967345715;;;
14,48944491;5,267972946;;;;;14,54772007;6,854186535;;;
14,49037569;5,25985527;;;;;14,5587064;6,734191418;;;
14,49311083;5,235685349;;;;;14,56969273;6,617492199;;;
14,52178114;5,114693642;;;;;14,58068669;6,51238966;;;
14,52194041;5,118599892;;;;;14,59070408;6,426879406;;;
;;;;;;14,60072148;6,325622082;;;
;;;;;;14,61073887;6,226256847;;;
;;;;;;14,62074864;6,12176466;;;
;;;;;;14,63075077;6,011718273;;;
;;;;;;14,64174473;5,90124464;;;
;;;;;;14,65272343;5,793456554;;;
;;;;;;14,66370976;5,695067883;;;
;;;;;;14,67468846;5,599761486;;;
;;;;;;14,68568241;5,500304699;;;
;;;;;;14,69568455;5,408996105;;;
;;;;;;14,70663273;5,32690382;;;
;;;;;;14,71149647;5,279845715;;;
;;;;;;14,71245396;5,271972179;;;
;;;;;;14,71529591;5,249541759;;;
;;;;;;14,74985611;5,093183517;;;
;;;;;;14,74999726;5,095518112;;;
